time(sec),amplitude
6.162360000000000000e+06,-3.656749399140022949e-01
6.162480000000000000e+06,-4.201808522941592905e+00
6.162600000000000000e+06,-2.055441699902963659e+00
6.162720000000000000e+06,-1.909723683662915006e-01
6.162840000000000000e+06,-2.051520321124360446e+00
6.162960000000000000e+06,-5.598066280903831071e+00
6.163080000000000000e+06,2.327875969855446758e+00
6.163200000000000000e+06,3.137956502950549620e+00
6.163320000000000000e+06,2.986083262830340868e+00
6.163440000000000000e+06,3.959821600407282816e-01
6.163560000000000000e+06,-7.991453342206528143e-01
6.163680000000000000e+06,-1.961276326488721189e+00
6.163800000000000000e+06,1.464992053720910237e+00
6.163920000000000000e+06,-9.225868357882329729e-01
6.164040000000000000e+06,-1.307838588014216485e+00
6.164160000000000000e+06,2.526188366930025353e+00
6.164280000000000000e+06,-1.065320655961559670e-01
6.164400000000000000e+06,-2.772445621199552956e+00
6.164520000000000000e+06,-8.697905665749017246e+00
6.164640000000000000e+06,1.921993553224536022e+00
6.164760000000000000e+06,-4.573775619186401187e+00
6.164880000000000000e+06,-2.279667738115811915e+00
6.165000000000000000e+06,-9.772030328609042638e-01
6.165120000000000000e+06,3.652910117503012533e+00
6.165240000000000000e+06,4.618819569190609542e+00
6.165360000000000000e+06,-5.494636652851397907e-01
6.165480000000000000e+06,-2.852271946817652726e+00
6.165600000000000000e+06,3.824343865998545144e-01
6.165720000000000000e+06,-2.554756203894904321e+00
6.165840000000000000e+06,-1.250853031368479362e+00
6.165960000000000000e+06,1.815552321610307329e+00
6.166080000000000000e+06,1.548904432134536879e+00
6.166200000000000000e+06,-2.130623368600822687e+00
6.166320000000000000e+06,-1.490463598259773370e+00
6.166440000000000000e+06,2.799777023114962127e+00
6.166560000000000000e+06,-3.191459241858229046e+00
6.166680000000000000e+06,-1.069508646903895688e+00
6.166800000000000000e+06,-2.728242022058120497e+00
6.166920000000000000e+06,1.812482495511132052e+00
6.167040000000000000e+06,-4.757300769778723959e-01
6.167160000000000000e+06,1.299151464932332800e+00
6.167280000000000000e+06,-7.524306416098901495e-01
6.167400000000000000e+06,-2.461139593146057347e+00
6.167520000000000000e+06,-7.454826081996465348e+00
6.167640000000000000e+06,-2.315083853973777472e+00
6.167760000000000000e+06,1.017642567642384588e+00
6.167880000000000000e+06,-1.203926419594328889e+00
6.168000000000000000e+06,-1.551839272562959504e+00
6.168120000000000000e+06,-1.963919520436338217e+00
6.168240000000000000e+06,4.123526638472988504e-01
6.168360000000000000e+06,7.558009239048990580e-01
6.168480000000000000e+06,-6.159382513231259626e-02
6.168600000000000000e+06,4.597847258891674116e+00
6.168720000000000000e+06,4.143014389221478799e-01
6.168840000000000000e+06,4.488849547493111380e+00
6.168960000000000000e+06,-9.071244125319601892e-01
6.169080000000000000e+06,-1.611314313595598291e+00
6.169200000000000000e+06,3.026995783357185665e+00
6.169320000000000000e+06,-2.232394835694169632e+00
6.169440000000000000e+06,2.382986018387791116e+00
6.169560000000000000e+06,-2.325734682260440778e+00
6.169680000000000000e+06,5.022067389718269936e+00
6.169800000000000000e+06,-3.363447234107312944e-01
6.169920000000000000e+06,-1.517599202050353036e+00
6.170040000000000000e+06,-5.890988439324308601e+00
6.170160000000000000e+06,-5.495319202493758048e+00
6.170280000000000000e+06,1.021315603987043463e+00
6.170400000000000000e+06,1.169690274878491199e+00
6.170520000000000000e+06,-1.650946463576278722e+00
6.170640000000000000e+06,-4.052695038425983221e+00
6.170760000000000000e+06,-1.311340014116503472e+00
6.170880000000000000e+06,2.016807495845377995e-01
6.171000000000000000e+06,9.589715145429069665e-01
6.171120000000000000e+06,-5.028646360979269758e+00
6.171240000000000000e+06,1.758804774749407329e+00
6.171360000000000000e+06,-5.169224331947669393e-01
6.171480000000000000e+06,1.480706151232927592e+00
6.171600000000000000e+06,-2.003927561502018007e-01
6.171720000000000000e+06,5.887616149144741406e+00
6.171840000000000000e+06,-1.248635684861877815e+00
6.171960000000000000e+06,2.338414464923976865e-01
6.172080000000000000e+06,1.562390444203662909e+00
6.172200000000000000e+06,4.753605808089071516e+00
6.172320000000000000e+06,-2.523545120280750176e+00
6.172440000000000000e+06,-1.222621931860846445e+00
6.172560000000000000e+06,-3.733982244061831324e+00
6.172680000000000000e+06,-7.937030205463140309e-01
6.172800000000000000e+06,5.796060248694489658e+00
6.172920000000000000e+06,-4.184997888372377517e+00
6.173040000000000000e+06,-1.656734465689589264e+00
6.173160000000000000e+06,-1.389765839685790150e+00
6.173280000000000000e+06,1.751357600586254781e+00
6.173400000000000000e+06,-1.721257882557321484e+00
6.173520000000000000e+06,4.381446143706097529e-01
6.173640000000000000e+06,4.497472129161413257e+00
6.173760000000000000e+06,-3.823846186378863976e+00
6.173880000000000000e+06,2.946508581089241741e+00
6.174000000000000000e+06,4.976363011231283551e+00
6.174120000000000000e+06,2.291755986797222810e+00
6.174240000000000000e+06,-2.039170521684360970e+00
6.174360000000000000e+06,-2.046729339691093497e-01
6.174480000000000000e+06,-5.887039037201699188e+00
6.174600000000000000e+06,9.655872774218212662e-01
6.174720000000000000e+06,-4.742480193763816132e+00
6.174840000000000000e+06,3.184305905074342302e+00
6.174960000000000000e+06,3.519920106521803760e+00
6.175080000000000000e+06,-3.693346369619654457e-01
6.175200000000000000e+06,2.827203387331764795e-01
6.175320000000000000e+06,2.760666170294991950e+00
6.175440000000000000e+06,-1.724036838380259007e-01
6.175560000000000000e+06,2.096533176558671663e+00
6.175680000000000000e+06,-2.084807867969314721e+00
6.175800000000000000e+06,-5.596108487562386768e-01
6.175920000000000000e+06,2.432847138127191222e+00
6.176040000000000000e+06,-4.444174020636165068e+00
6.176160000000000000e+06,2.945879278547471447e+00
6.176280000000000000e+06,2.541344200039717727e+00
6.176400000000000000e+06,-2.291638628597575389e-02
6.176520000000000000e+06,-3.676141332738820822e+00
6.176640000000000000e+06,2.692616858371309263e+00
6.176760000000000000e+06,3.309788465620319808e+00
6.176880000000000000e+06,-2.147423355365414288e+00
6.177000000000000000e+06,-2.262114219813602833e+00
6.177120000000000000e+06,2.074900305491598207e+00
6.177240000000000000e+06,-2.309951280262965145e+00
6.177360000000000000e+06,-3.849994818777305650e+00
6.177480000000000000e+06,2.023489615304130407e-03
6.177600000000000000e+06,1.158260347387787270e+00
6.177720000000000000e+06,-3.223691833709968702e+00
6.177840000000000000e+06,-2.102851427936415440e+00
6.177960000000000000e+06,4.629002883939650204e+00
6.178080000000000000e+06,-2.378869170931872112e+00
6.178200000000000000e+06,2.004343036732961547e+00
6.178320000000000000e+06,1.352786117638140051e-01
6.178440000000000000e+06,-1.181227709394130576e+00
6.178560000000000000e+06,-5.313477713078133213e+00
6.178680000000000000e+06,1.479282962641136123e+00
6.178800000000000000e+06,-5.540637930147788381e+00
6.178920000000000000e+06,-2.029937547564268918e+00
6.179040000000000000e+06,-6.241467895614871697e-01
6.179160000000000000e+06,3.684685251452028965e+00
6.179280000000000000e+06,-2.529931478572874592e+00
6.179400000000000000e+06,2.156460795574456357e-01
6.179520000000000000e+06,-6.277658149820359412e+00
6.179640000000000000e+06,4.313104652582427256e+00
6.179760000000000000e+06,-1.653833306535559489e+00
6.179880000000000000e+06,6.237179075533140216e-01
6.180000000000000000e+06,3.758999367229218791e+00
6.180120000000000000e+06,2.801518656618536607e+00
6.180240000000000000e+06,-6.419059670123028027e+00
6.180360000000000000e+06,1.745981780756274082e+00
6.180480000000000000e+06,5.996105289479578104e+00
6.180600000000000000e+06,1.475694736421248265e+00
6.180720000000000000e+06,3.262406774877200100e+00
6.180840000000000000e+06,-2.529758172485810253e+00
6.180960000000000000e+06,2.546684323587149468e+00
6.181080000000000000e+06,7.754046575062002455e-01
6.181200000000000000e+06,3.261057617690658605e-01
6.181320000000000000e+06,1.495421297653537485e-01
6.181440000000000000e+06,-4.095393423786552134e+00
6.181560000000000000e+06,2.907349511654243823e+00
6.181680000000000000e+06,-2.965534261978056030e+00
6.181800000000000000e+06,-3.197172443561052901e+00
6.181920000000000000e+06,1.773221929544175346e+00
6.182040000000000000e+06,-2.504505001193815694e+00
6.182160000000000000e+06,4.995670094210156620e+00
6.182280000000000000e+06,-2.294250912878037785e-01
6.182400000000000000e+06,9.535628016472887936e-01
6.182520000000000000e+06,-2.326182933170775957e+00
6.182640000000000000e+06,1.829371561484594899e+00
6.182760000000000000e+06,6.442834930117281589e-01
6.182880000000000000e+06,9.667923429421140247e-01
6.183000000000000000e+06,3.418021599296065527e-01
6.183120000000000000e+06,-5.250501011485842362e+00
6.183240000000000000e+06,1.697341021246128845e+00
6.183360000000000000e+06,-2.351831264258017473e+00
6.183480000000000000e+06,-3.326748683091198089e+00
6.183600000000000000e+06,2.781156629454485607e+00
6.183720000000000000e+06,-2.869461920048581582e+00
6.183840000000000000e+06,-2.305330316914155020e+00
6.183960000000000000e+06,5.329413635437305174e+00
6.184080000000000000e+06,-2.684312933771180631e+00
6.184200000000000000e+06,4.539950865306411565e+00
6.184320000000000000e+06,1.638078281144299542e+00
6.184440000000000000e+06,5.472071714775111895e-02
6.184560000000000000e+06,-1.687340600547168279e+00
6.184680000000000000e+06,3.302512458744955026e-01
6.184800000000000000e+06,-9.073825997145430478e-01
6.184920000000000000e+06,3.132913031843201246e+00
6.185040000000000000e+06,-1.916252915428813819e-01
6.185160000000000000e+06,-7.871006622653153872e-01
6.185280000000000000e+06,4.117295373777079881e+00
6.185400000000000000e+06,-2.731787547618800271e+00
6.185520000000000000e+06,6.571905420750768556e+00
6.185640000000000000e+06,1.342517559235167024e+00
6.185760000000000000e+06,-1.475736960930597919e+00
6.185880000000000000e+06,-1.896328647931963651e+00
6.186000000000000000e+06,2.173334824842938495e+00
6.186120000000000000e+06,-5.328272799466403420e+00
6.186240000000000000e+06,4.228737515328222507e+00
6.186360000000000000e+06,3.403874394447048424e+00
6.186480000000000000e+06,1.580645016980490647e+00
6.186600000000000000e+06,4.875032872001299644e+00
6.186720000000000000e+06,-8.320116882398953528e-01
6.186840000000000000e+06,3.087122336260177402e+00
6.186960000000000000e+06,-1.785082797687308487e-01
6.187080000000000000e+06,-3.944082441814915185e+00
6.187200000000000000e+06,5.416889402356697580e+00
6.187320000000000000e+06,-4.573763812694711994e+00
6.187440000000000000e+06,-4.609094502182218833e-01
6.187560000000000000e+06,3.104182865652318490e+00
6.187680000000000000e+06,3.386411529250032082e+00
6.187800000000000000e+06,2.796467720986662187e+00
6.187920000000000000e+06,1.111093960213325182e+00
6.188040000000000000e+06,-2.244380296782237938e+00
6.188160000000000000e+06,-1.705830740165033665e+00
6.188280000000000000e+06,-1.950134894217284698e+00
6.188400000000000000e+06,-2.321148439054633084e+00
6.188520000000000000e+06,-2.977177147194806306e+00
6.188640000000000000e+06,-1.751493844902210828e+00
6.188760000000000000e+06,-3.379057916860960908e+00
6.188880000000000000e+06,1.780315533724755817e+00
6.189000000000000000e+06,3.567687620203170873e+00
6.189120000000000000e+06,2.924289813029018692e+00
6.189240000000000000e+06,-1.017975875315433765e+00
6.189360000000000000e+06,3.998222171405329206e+00
6.189480000000000000e+06,-5.882493567080987695e+00
6.189600000000000000e+06,2.129939272167392428e+00
6.189720000000000000e+06,-3.046854885472684238e+00
6.189840000000000000e+06,2.549639532596263081e+00
6.189960000000000000e+06,3.138189208872808056e+00
6.190080000000000000e+06,-2.977071431106621091e+00
6.190200000000000000e+06,3.985768492856839096e+00
6.190320000000000000e+06,-2.371177528945789703e+00
6.190440000000000000e+06,-3.013264211294763406e+00
6.190560000000000000e+06,-5.012915559592088233e-01
6.190680000000000000e+06,-1.632000110468326382e+00
6.190800000000000000e+06,2.479659659897060831e+00
6.190920000000000000e+06,-4.902691674937258881e+00
6.191040000000000000e+06,4.855926794794457324e-01
6.191160000000000000e+06,1.627920718114525878e+00
6.191280000000000000e+06,5.727820111635128164e+00
6.191400000000000000e+06,-5.756383253076526874e-01
6.191520000000000000e+06,5.906251811453881118e+00
6.191640000000000000e+06,1.085811770256050135e+00
6.191760000000000000e+06,1.948891432338357710e+00
6.191880000000000000e+06,-2.009126643383019328e-01
6.192000000000000000e+06,5.388163153358476176e-01
6.192120000000000000e+06,-3.781759482475954837e-01
6.192240000000000000e+06,2.248835802719011401e+00
6.192360000000000000e+06,-2.231731083592762399e+00
6.192480000000000000e+06,-2.693696439201704873e+00
6.192600000000000000e+06,-4.067930720187635352e+00
6.192720000000000000e+06,-4.593443244426899774e+00
6.192840000000000000e+06,6.954114898905814357e-01
6.192960000000000000e+06,1.951495395922087095e+00
6.193080000000000000e+06,-2.577230158841801622e+00
6.193200000000000000e+06,2.325230851428171097e-01
6.193320000000000000e+06,3.932430881921673560e+00
6.193440000000000000e+06,9.623689739052089243e-01
6.193560000000000000e+06,-1.619160145914979365e+00
6.193680000000000000e+06,-1.331535641968141004e+00
6.193800000000000000e+06,1.069916250378960765e+00
6.193920000000000000e+06,4.234977457891888619e+00
6.194040000000000000e+06,1.051714626880667358e-01
6.194160000000000000e+06,1.562040247005472615e+00
6.194280000000000000e+06,2.098563529810379968e+00
6.194400000000000000e+06,2.038280869222886427e+00
6.194520000000000000e+06,-1.891028778545225553e+00
6.194640000000000000e+06,9.054272386349030421e-01
6.194760000000000000e+06,-5.327729040453885290e+00
6.194880000000000000e+06,-5.773001247762735488e+00
6.195000000000000000e+06,2.906564744074522366e+00
6.195120000000000000e+06,-4.384630290923710483e+00
6.195240000000000000e+06,-2.866381352148263062e+00
6.195360000000000000e+06,-4.223771845931647562e+00
6.195480000000000000e+06,4.033766039025779904e+00
6.195600000000000000e+06,1.701780368274710797e+00
6.195720000000000000e+06,-1.004457981789675269e+00
6.195840000000000000e+06,-4.244788001333092531e+00
6.195960000000000000e+06,-9.677726145365145305e-02
6.196080000000000000e+06,4.541892403437219450e+00
6.196200000000000000e+06,5.830256848437731065e+00
6.196320000000000000e+06,2.520937546646407235e+00
6.196440000000000000e+06,1.784622385701609915e+00
6.196560000000000000e+06,-5.017256330523522045e+00
6.196680000000000000e+06,2.856715860430698140e+00
6.196800000000000000e+06,-3.019833172990912917e+00
6.196920000000000000e+06,7.590929514227129360e-01
6.197040000000000000e+06,1.444745796298409601e+00
6.197160000000000000e+06,2.328524843832395330e+00
6.197280000000000000e+06,-2.881203232430006089e+00
6.197400000000000000e+06,1.674690471061657027e+00
6.197520000000000000e+06,-5.482801747621669719e+00
6.197640000000000000e+06,-9.423689615132724295e-01
6.197760000000000000e+06,-3.520966836285720714e+00
6.197880000000000000e+06,2.543147209639488704e+00
6.198000000000000000e+06,-4.468300542886522564e+00
6.198120000000000000e+06,1.016720754508759095e+00
6.198240000000000000e+06,-3.060926433144615544e+00
6.198360000000000000e+06,1.724575637143174855e+00
6.198480000000000000e+06,-3.650833412387306964e+00
6.198600000000000000e+06,4.976860073633992521e+00
6.198720000000000000e+06,3.755460168407032118e-01
6.198840000000000000e+06,-3.606369752846410592e-01
6.198960000000000000e+06,-3.289113038089288121e+00
6.199080000000000000e+06,-7.768531389128924047e+00
6.199200000000000000e+06,2.965572730826611547e+00
6.199320000000000000e+06,-2.729082000893557680e+00
6.199440000000000000e+06,-3.479619035435478125e+00
6.199560000000000000e+06,-2.508442626498768036e+00
6.199680000000000000e+06,-5.781943752640643641e-01
6.199800000000000000e+06,-1.343652826420193680e+00
6.199920000000000000e+06,3.022492670359280709e+00
6.200040000000000000e+06,2.519437003249443308e+00
6.200160000000000000e+06,-2.995226699602082654e+00
6.200280000000000000e+06,-1.024862502640420026e+01
6.200400000000000000e+06,-9.863427991018753893e-01
6.200520000000000000e+06,3.211010800493571349e+00
6.200640000000000000e+06,-1.679718171030989637e+00
6.200760000000000000e+06,-5.281970629309072685e+00
6.200880000000000000e+06,-6.041129498356972993e-01
6.201000000000000000e+06,2.470323653649688644e+00
6.201120000000000000e+06,-7.409076279003638632e+00
6.201240000000000000e+06,5.185594648130114059e+00
6.201360000000000000e+06,-2.558188492774114309e+00
6.201480000000000000e+06,5.282388417559276128e-01
6.201600000000000000e+06,-2.417756301303905175e+00
6.201720000000000000e+06,-9.447321305822440340e-01
6.201840000000000000e+06,-2.484039594146251861e+00
6.201960000000000000e+06,-3.830978239625502990e+00
6.202080000000000000e+06,-2.394497930619588821e+00
6.202200000000000000e+06,-4.554426851604319815e+00
6.202320000000000000e+06,-6.343100531771831641e+00
6.202440000000000000e+06,1.339702657836346456e+00
6.202560000000000000e+06,6.360853999966328831e-02
6.202680000000000000e+06,1.750263838478638201e+00
6.202800000000000000e+06,-2.539115325504476495e+00
6.202920000000000000e+06,-3.995182002202453564e+00
6.203040000000000000e+06,-9.746250163771891240e-01
6.203160000000000000e+06,-4.041418722089194837e+00
6.203280000000000000e+06,2.221030858789669438e+00
6.203400000000000000e+06,-3.292875131879617889e+00
6.203520000000000000e+06,2.322118185950164670e-01
6.203640000000000000e+06,2.215992009928414941e+00
6.203760000000000000e+06,-1.809335025697174526e+00
6.203880000000000000e+06,4.738955435732539634e+00
6.204000000000000000e+06,2.509476828580963215e-01
6.204120000000000000e+06,-3.749654991038273710e+00
6.204240000000000000e+06,-3.940856486406600467e+00
6.204360000000000000e+06,-3.221294167143459841e+00
6.204480000000000000e+06,-6.212074681634666140e-01
6.204600000000000000e+06,4.362377789638502534e+00
6.204720000000000000e+06,-2.861245299058842173e-01
6.204840000000000000e+06,-7.569370543550149932e+00
6.204960000000000000e+06,2.964745861533577109e+00
6.205080000000000000e+06,5.687677356742872892e-01
6.205200000000000000e+06,7.492079232015556034e-01
6.205320000000000000e+06,1.047681112278362470e+00
6.205440000000000000e+06,-4.048004000165969174e+00
6.205560000000000000e+06,8.333001719760041226e+00
6.205680000000000000e+06,-1.547358612379799991e+00
6.205800000000000000e+06,-5.972270904319476603e-02
6.205920000000000000e+06,4.313170523888209651e+00
6.206040000000000000e+06,-1.692202414793637422e+00
6.206160000000000000e+06,-6.730658789562049549e-01
6.206280000000000000e+06,-5.622898625887747803e-01
6.206400000000000000e+06,-2.698358031449101357e+00
6.206520000000000000e+06,3.100538779873074358e-01
6.206640000000000000e+06,-1.440572286477764585e+00
6.206760000000000000e+06,-3.093070031476538695e+00
6.206880000000000000e+06,3.982370580967466989e-01
6.207000000000000000e+06,-8.617744180067377080e-02
6.207120000000000000e+06,6.100448567581780779e+00
6.207240000000000000e+06,-1.018587355040885406e-01
6.207360000000000000e+06,3.749737703399349975e+00
6.207480000000000000e+06,4.161337465899840105e+00
6.207600000000000000e+06,-6.051616849527194364e-02
6.207720000000000000e+06,-9.922477029921585867e-01
6.207840000000000000e+06,2.101648748475309247e+00
6.207960000000000000e+06,-3.165089461993630948e+00
6.208080000000000000e+06,3.847749930902707449e-01
6.208200000000000000e+06,2.459604658159604273e+00
6.208320000000000000e+06,1.081342453176695084e+00
6.208440000000000000e+06,-9.857618154042029346e-01
6.208560000000000000e+06,2.364930798806201384e+00
6.208680000000000000e+06,-6.690941748246763687e-01
6.208800000000000000e+06,9.492371649462075789e-01
6.208920000000000000e+06,-6.702089127252491174e+00
6.209040000000000000e+06,5.859440165415286117e-03
6.209160000000000000e+06,2.043573431540813612e+00
6.209280000000000000e+06,1.458958265809510157e+00
6.209400000000000000e+06,-4.234790358720025516e+00
6.209520000000000000e+06,-4.551732577004006686e+00
6.209640000000000000e+06,-8.352653125418660895e-01
6.209760000000000000e+06,-1.535692252502301125e+00
6.209880000000000000e+06,-9.291559847298017649e-01
6.210000000000000000e+06,1.046166624913523607e-01
6.210120000000000000e+06,4.066743072668840497e+00
6.210240000000000000e+06,4.421515593325733740e+00
6.210360000000000000e+06,2.116921696983409706e+00
6.210480000000000000e+06,3.007644865929139044e+00
6.210600000000000000e+06,1.289940198004739802e+00
6.210720000000000000e+06,2.921659864923777494e+00
6.210840000000000000e+06,-4.788631557774688297e+00
6.210960000000000000e+06,-2.092809142120911403e+00
6.211080000000000000e+06,-4.215613908071252358e-01
6.211200000000000000e+06,-2.507671048203082842e-01
6.211320000000000000e+06,-3.291161084489554689e+00
6.211440000000000000e+06,4.309242356480960656e-01
6.211560000000000000e+06,1.209569046451717700e+00
6.211680000000000000e+06,7.613496974376001702e-01
6.211800000000000000e+06,-1.371594740798612655e+00
6.211920000000000000e+06,-1.225083403675882865e+00
6.212040000000000000e+06,2.881346729263336570e+00
6.212160000000000000e+06,4.874463068186580372e+00
6.212280000000000000e+06,-2.494868340492606418e+00
6.212400000000000000e+06,-1.946774605916908207e+00
6.212520000000000000e+06,2.850299406252139178e+00
6.212640000000000000e+06,-1.131740831050288776e+00
6.212760000000000000e+06,-7.905985487560337255e+00
6.212880000000000000e+06,5.447466685380726314e-01
6.213000000000000000e+06,-9.684073807468494000e-01
6.213120000000000000e+06,-3.896504792366449532e+00
6.213240000000000000e+06,3.903849025508570492e+00
6.213360000000000000e+06,5.588308278730745593e-02
6.213480000000000000e+06,8.161328972564183104e+00
6.213600000000000000e+06,-4.370899998088604854e-01
6.213720000000000000e+06,2.990829902281071817e+00
6.213840000000000000e+06,4.280112400320729371e+00
6.213960000000000000e+06,4.009096282194976602e-01
6.214080000000000000e+06,-2.985034528352504601e+00
6.214200000000000000e+06,-2.300741480794858518e+00
6.214320000000000000e+06,7.967577614628087446e-01
6.214440000000000000e+06,3.327379570973705292e+00
6.214560000000000000e+06,-3.230975464233013739e+00
6.214680000000000000e+06,1.859922381165600047e+00
6.214800000000000000e+06,2.492351536030925907e-01
6.214920000000000000e+06,1.612764753293518538e+00
6.215040000000000000e+06,1.883316492438824596e+00
6.215160000000000000e+06,1.572293275955120029e+00
6.215280000000000000e+06,9.660258713440756928e-01
6.215400000000000000e+06,-3.639550671771768275e+00
6.215520000000000000e+06,-2.821395618109311165e+00
6.215640000000000000e+06,-3.339273189417244936e+00
6.215760000000000000e+06,-2.391428612800720277e+00
6.215880000000000000e+06,2.941717454689749101e+00
6.216000000000000000e+06,8.611546955324613783e-01
6.216120000000000000e+06,-5.440016583718342291e-01
6.216240000000000000e+06,-2.389746574723399686e+00
6.216360000000000000e+06,3.206675925918344383e+00
6.216480000000000000e+06,-3.122883188268200438e+00
6.216600000000000000e+06,-1.810052994827446859e+00
6.216720000000000000e+06,7.886733608923692795e-01
6.216840000000000000e+06,5.474410881799732564e+00
6.216960000000000000e+06,1.612351827585834840e+00
6.217080000000000000e+06,3.112470110864863582e+00
6.217200000000000000e+06,-4.976902768857564219e+00
6.217320000000000000e+06,3.201347430794102333e+00
6.217440000000000000e+06,1.250360855109496683e+00
6.217560000000000000e+06,-3.245430253454725023e+00
6.217680000000000000e+06,-1.122480142810709847e+00
6.217800000000000000e+06,1.700964540234278566e+00
6.217920000000000000e+06,-1.906670426228435522e+00
6.218040000000000000e+06,-1.319200891982399648e+00
6.218160000000000000e+06,1.515794025776053600e+00
6.218280000000000000e+06,1.496924171437731266e+00
6.218400000000000000e+06,5.628640154912044613e-01
6.218520000000000000e+06,1.226996189314822239e+00
6.218640000000000000e+06,-1.609425165851401163e+00
6.218760000000000000e+06,7.658004313183529810e+00
6.218880000000000000e+06,-3.365106125084009303e+00
6.219000000000000000e+06,4.220055706312041188e+00
6.219120000000000000e+06,5.341289879225528558e+00
6.219240000000000000e+06,1.383675979318102378e+00
6.219360000000000000e+06,-7.440788845481124403e-01
6.219480000000000000e+06,1.441684554941653040e+00
6.219600000000000000e+06,-1.377318880953535274e+00
6.219720000000000000e+06,2.222800810037822927e+00
6.219840000000000000e+06,-2.229304139921983730e-01
6.219960000000000000e+06,5.237330829356519502e+00
6.220080000000000000e+06,2.731425319993970646e+00
6.220200000000000000e+06,-3.477586745062505869e-01
6.220320000000000000e+06,-2.878302166482187285e+00
6.220440000000000000e+06,-4.675354021703720164e+00
6.220560000000000000e+06,-3.712601846214663048e+00
6.220680000000000000e+06,-4.476544669076691463e+00
6.220800000000000000e+06,2.641673981049471820e+00
6.220920000000000000e+06,5.010685678290704992e+00
6.221040000000000000e+06,4.319396019022277433e-01
6.221160000000000000e+06,1.837064573758371067e+00
6.221280000000000000e+06,-1.820471516565130621e+00
6.221400000000000000e+06,8.932844968935340635e-01
6.221520000000000000e+06,2.971651373025142373e+00
6.221640000000000000e+06,2.579955499240577765e+00
6.221760000000000000e+06,-5.051541740137684755e+00
6.221880000000000000e+06,-3.053696076524969882e+00
6.222000000000000000e+06,1.766933030106125013e+00
6.222120000000000000e+06,-3.085781689722318255e+00
6.222240000000000000e+06,-1.846431514460556311e+00
6.222360000000000000e+06,1.281548997634290421e+00
6.222480000000000000e+06,3.676904651995491768e+00
6.222600000000000000e+06,4.483265378664016421e-01
6.222720000000000000e+06,-3.599662508976879227e+00
6.222840000000000000e+06,-3.396108615931216157e+00
6.222960000000000000e+06,4.895436780526703835e+00
6.223080000000000000e+06,4.669569091153250362e+00
6.223200000000000000e+06,-1.691712682440047744e-01
6.223320000000000000e+06,-2.825581872671652395e+00
6.223440000000000000e+06,3.605582760230601647e+00
6.223560000000000000e+06,4.845509193026514838e-01
6.223680000000000000e+06,-3.635809049459937548e+00
6.223800000000000000e+06,4.116882807119154108e+00
6.223920000000000000e+06,-3.317720224804038276e-01
6.224040000000000000e+06,-7.145822047580738245e-02
6.224160000000000000e+06,-1.006912956791898628e+00
6.224280000000000000e+06,7.436553892922628251e-01
6.224400000000000000e+06,2.743352550878103369e+00
6.224520000000000000e+06,8.588773258108748365e-01
6.224640000000000000e+06,-4.663659440656612531e+00
6.224760000000000000e+06,7.555092944573449376e-01
6.224880000000000000e+06,-3.013946287183751904e-01
6.225000000000000000e+06,-2.054597732207751992e+00
6.225120000000000000e+06,-9.865532933661167458e-01
6.225240000000000000e+06,-9.798096215633779194e-01
6.225360000000000000e+06,-7.997402209847695786e+00
6.225480000000000000e+06,-4.643331845549786507e+00
6.225600000000000000e+06,8.923555242859290138e-01
6.225720000000000000e+06,1.252852734248869115e+00
6.225840000000000000e+06,-2.779450371977846501e+00
6.225960000000000000e+06,-5.511633861895530728e-01
6.226080000000000000e+06,-3.489700928750863795e+00
6.226200000000000000e+06,1.912013409934143926e+00
6.226320000000000000e+06,2.565714516478762253e+00
6.226440000000000000e+06,4.703184542323464168e-01
6.226560000000000000e+06,2.928039931942616469e+00
6.226680000000000000e+06,1.552339472805832621e+00
6.226800000000000000e+06,-7.700765136391477528e-01
6.226920000000000000e+06,-4.102369639211350116e-01
6.227040000000000000e+06,-6.034799541858938632e+00
6.227160000000000000e+06,-7.575738821198492623e+00
6.227280000000000000e+06,3.391747347096183418e+00
6.227400000000000000e+06,2.182368736183992741e+00
6.227520000000000000e+06,2.907826184888285148e+00
6.227640000000000000e+06,2.035331902176911734e-01
6.227760000000000000e+06,-5.159612321631671383e-01
6.227880000000000000e+06,1.569773036184787474e+00
6.228000000000000000e+06,-3.020172514306031175e+00
6.228120000000000000e+06,8.930633355802339857e-01
6.228240000000000000e+06,-6.922228381252035767e+00
6.228360000000000000e+06,2.762097477095197373e+00
6.228480000000000000e+06,-1.220063249137552486e+00
6.228600000000000000e+06,-3.012647179440536060e+00
6.228720000000000000e+06,-2.564491222123811642e+00
6.228840000000000000e+06,-1.568434665199676115e+00
6.228960000000000000e+06,1.075507379453761070e+00
6.229080000000000000e+06,3.676048515671202832e+00
6.229200000000000000e+06,1.477556309733420115e+00
6.229320000000000000e+06,-5.201305877647746101e+00
6.229440000000000000e+06,1.633289107083998548e+00
6.229560000000000000e+06,-7.680662211843161113e-01
6.229680000000000000e+06,-1.674593912512521987e+00
6.229800000000000000e+06,3.718207828190924769e-01
6.229920000000000000e+06,1.411922013161372558e+00
6.230040000000000000e+06,2.991578294062264831e+00
6.230160000000000000e+06,-4.226481342111687578e-01
6.230280000000000000e+06,1.168866683272912071e-01
6.230400000000000000e+06,-4.094424245860102674e-01
6.230520000000000000e+06,-3.248149924270022915e+00
6.230640000000000000e+06,-2.837260158686538691e-01
