HR,RA,DEC,RA_flt,DEC_flt,Vmag,B_V
6335,16 56 16.8,+73 07 40,254.07,73.12777777777777,6.3,0.24
6336,17 02 17.2,+31 53 05,255.57166666666672,31.884722222222223,6.36,1.13
6337,17 03 07.8,+14 05 31,255.78250000000003,14.091944444444445,4.98,1.6
6338,17 05 48.6,-44 06 18,256.4525,-44.105000000000004,6.19,0.28
6339,17 03 10.4,+14 30 40,255.79333333333335,14.511111111111111,6.52,0.76
6340,17 04 45.3,-20 29 41,256.18874999999997,-20.494722222222222,6.3,-0.02
6341,17 03 39.3,+13 36 19,255.91375000000002,13.605277777777777,5.93,0.0
6342,17 03 58.0,+13 34 03,255.99166666666667,13.567499999999999,6.08,1.03
6343,17 03 52.7,+19 41 26,255.96958333333336,19.690555555555555,6.35,1.52
6344,17 06 20.3,-37 13 39,256.58458333333334,-37.2275,5.98,0.07
6345,16 59 02.6,+69 11 11,254.76083333333335,69.1863888888889,6.4,
6346,17 03 30.2,+35 24 51,255.87583333333333,35.41416666666667,6.69,
6347,17 06 28.4,-35 27 04,256.61833333333334,-35.45111111111111,6.13,0.5
6348,17 01 16.7,+60 38 57,255.3195833333333,60.649166666666666,6.13,1.0
6349,17 05 16.9,+00 42 09,256.32041666666663,0.7024999999999999,6.01,0.58
6350,17 06 11.8,-21 33 53,256.5491666666667,-21.564722222222223,6.3,0.13
6351,17 03 53.5,+34 47 25,255.97291666666666,34.790277777777774,6.04,0.22
6352,17 04 41.3,+19 35 57,256.1720833333333,19.599166666666665,6.17,-0.01
6353,17 05 32.3,-00 53 31,256.38458333333335,-0.8919444444444444,5.64,0.16
6354,17 06 53.2,-26 30 47,256.7216666666667,-26.513055555555557,6.29,-0.04
6355,17 05 22.7,+12 44 27,256.34458333333333,12.740833333333333,4.91,0.12
6356,17 10 06.3,-61 40 32,257.52625000000006,-61.675555555555555,6.39,-0.04
6357,17 12 19.8,-70 43 16,258.0825,-70.72111111111111,6.22,1.06
6358,17 06 09.7,+09 44 00,256.54041666666666,9.733333333333333,6.37,1.45
6359,17 06 13.1,+10 27 15,256.55458333333337,10.454166666666666,6.37,0.87
6360,17 02 15.3,+64 36 02,255.56375,64.60055555555554,6.1,0.96
6361,17 06 52.9,-01 39 23,256.72041666666667,-1.656388888888889,6.38,0.2
6362,17 05 05.0,+43 48 44,256.2708333333333,43.81222222222222,6.43,0.09
6363,17 04 49.8,+48 48 15,256.2075,48.80416666666667,6.09,1.09
6364,17 06 18.1,+22 05 03,256.5754166666667,22.084166666666665,5.56,1.3
6365,17 08 14.9,-17 36 33,257.0620833333333,-17.609166666666667,5.99,1.01
6366,17 08 47.5,-30 24 13,257.19791666666663,-30.40361111111111,5.97,0.25
6367,17 08 13.6,-01 04 46,257.0566666666667,-1.0794444444444444,6.06,0.08
6368,17 13 17.5,-67 11 48,258.32291666666663,-67.19666666666667,5.89,1.06
6369,17 05 19.8,+54 28 13,256.3325,54.47027777777778,5.83,
6370,17 05 19.7,+54 28 13,256.33208333333334,54.47027777777778,5.8,0.48
6371,17 10 42.3,-44 33 27,257.67625,-44.5575,5.08,0.86
6372,17 08 54.5,-03 52 58,257.2270833333333,-3.8827777777777777,6.36,0.69
6373,17 16 35.6,-74 31 59,259.1483333333333,-74.53305555555555,6.25,-0.01
6374,17 11 38.9,-48 52 27,257.9120833333333,-48.87416666666667,5.84,1.84
6375,17 09 48.0,-10 31 24,257.44999999999993,-10.523333333333333,5.56,0.52
6376,17 07 46.7,+40 30 58,256.9445833333333,40.51611111111111,6.34,0.03
6377,17 08 02.0,+35 56 07,257.0083333333333,35.93527777777778,5.39,0.31
6378,17 10 22.7,-15 43 29,257.5945833333334,-15.724722222222223,2.43,0.06
6379,17 01 40.2,+75 17 50,255.41750000000002,75.29722222222222,6.21,
6380,17 12 09.2,-43 14 21,258.03833333333336,-43.23916666666667,3.33,0.41
6381,17 12 16.2,-39 30 25,258.0675,-39.50694444444444,5.67,0.04
6382,17 12 16.5,-38 49 20,258.06874999999997,-38.82222222222222,6.3,1.05
6383,17 08 17.1,+50 50 32,257.07125,50.842222222222226,6.46,0.0
6384,17 14 13.2,-56 53 18,258.555,-56.888333333333335,6.09,1.78
6385,17 10 45.8,+12 28 02,257.6908333333334,12.467222222222222,6.57,0.08
6386,17 12 13.6,-25 15 17,258.0566666666667,-25.254722222222224,6.54,-0.04
6387,17 12 25.0,-27 45 43,258.10416666666663,-27.761944444444445,6.14,-0.04
6388,17 09 33.3,+40 46 38,257.38875,40.77722222222222,5.08,1.28
6389,17 12 58.7,-32 26 19,258.2445833333333,-32.43861111111111,6.01,0.07
6390,17 11 45.2,+07 53 41,257.93833333333333,7.894722222222222,6.33,1.04
6391,17 11 03.2,+24 14 16,257.7633333333333,24.23777777777778,6.19,0.23
6392,17 14 27.7,-39 46 01,258.61541666666665,-39.76694444444444,6.6,2.21
6393,17 12 27.8,+10 35 07,258.11583333333334,10.585277777777778,5.33,1.59
6394,17 12 54.4,+00 21 07,258.22666666666663,0.35194444444444445,6.65,0.5
6395,17 10 30.6,+52 24 32,257.62750000000005,52.40888888888889,6.29,0.0
6396,17 08 47.2,+65 42 53,257.19666666666666,65.71472222222222,3.17,-0.12
6397,17 15 19.3,-33 32 54,258.8304166666667,-33.54833333333333,5.53,-0.01
6398,17 15 35.9,-38 35 38,258.8995833333333,-38.59388888888889,5.96,0.58
6399,17 11 40.2,+49 44 48,257.9175,49.74666666666667,6.04,
6400,17 20 12.8,-70 02 44,260.0533333333333,-70.04555555555555,6.53,0.6
6401,17 15 21.0,-26 36 10,258.8375,-26.602777777777778,5.11,0.86
6402,17 15 20.8,-26 36 05,258.83666666666664,-26.60138888888889,5.07,0.85
6403,17 15 51.5,-30 12 38,258.96458333333334,-30.210555555555555,6.21,-0.03
6404,17 15 20.3,-14 35 02,258.83458333333334,-14.58388888888889,5.99,1.1
6405,17 16 21.5,-35 44 58,259.08958333333334,-35.74944444444444,6.12,0.48
6406,17 14 38.9,+14 23 25,258.6620833333334,14.390277777777778,3.48,1.44
6407,17 14 39.2,+14 23 24,258.66333333333336,14.389999999999999,5.39,
6408,17 19 12.4,-59 41 40,259.8016666666667,-59.69444444444444,5.91,1.37
6409,17 17 03.7,-32 39 46,259.2654166666667,-32.66277777777778,5.55,0.5
6410,17 15 01.9,+24 50 21,258.75791666666663,24.839166666666664,3.14,0.08
6411,17 22 05.9,-70 07 24,260.52458333333334,-70.12333333333332,5.41,-0.04
6412,17 16 14.2,+02 11 10,259.0591666666666,2.186111111111111,6.17,0.22
6413,17 16 42.8,-06 14 42,259.17833333333334,-6.245,6.09,1.1
6414,17 16 31.7,+01 12 38,259.1320833333333,1.2105555555555556,5.88,0.06
6415,17 16 36.7,-00 26 43,259.15291666666667,-0.4452777777777778,4.73,1.14
6416,17 19 03.2,-46 38 02,259.7633333333333,-46.63388888888889,5.48,0.8
6417,17 21 59.4,-67 46 14,260.49750000000006,-67.77055555555556,4.78,1.21
6418,17 15 02.8,+36 48 33,258.76166666666666,36.80916666666666,3.16,1.44
6419,17 15 41.6,+23 44 34,258.92333333333335,23.74277777777778,5.96,1.31
6420,17 18 48.0,-44 07 47,259.7,-44.12972222222222,5.76,-0.05
6421,17 12 32.6,+62 52 28,258.1358333333333,62.87444444444444,5.56,0.21
6422,17 18 20.4,-32 33 12,259.58500000000004,-32.55333333333333,6.36,0.15
6423,17 19 30.3,-50 03 48,259.87624999999997,-50.06333333333333,6.27,0.41
6424,17 18 00.7,-24 17 13,259.5029166666667,-24.286944444444448,5.2,1.1
6425,17 18 00.5,-24 17 03,259.5020833333333,-24.284166666666668,6.8,0.51
6426,17 18 57.2,-34 59 23,259.73833333333334,-34.98972222222222,5.91,1.04
6427,17 19 24.5,-44 13 23,259.8520833333333,-44.223055555555554,6.65,0.2
6428,17 18 19.2,-16 18 43,259.58,-16.311944444444446,6.43,1.66
6429,17 31 27.3,-80 51 33,262.86375,-80.85916666666667,5.88,1.67
6430,17 17 35.9,+23 05 27,259.39958333333334,23.090833333333332,6.45,
6431,17 17 19.5,+33 06 00,259.33125,33.1,4.82,-0.17
6432,17 18 05.0,+17 19 05,259.52083333333337,17.318055555555556,6.0,0.01
6433,17 18 37.0,+10 51 52,259.65416666666664,10.864444444444445,5.03,1.55
6434,17 18 52.8,+06 05 07,259.72,6.085277777777778,6.51,0.39
6435,17 19 53.3,-17 45 23,259.97208333333333,-17.75638888888889,6.02,0.04
6436,17 17 40.3,+37 17 30,259.4179166666667,37.291666666666664,4.65,0.05
6437,17 16 48.6,+49 41 28,259.2025,49.691111111111105,7.48,
6438,17 22 55.0,-58 00 37,260.7291666666667,-58.01027777777778,5.88,1.07
6439,17 19 59.5,-05 55 02,259.9979166666667,-5.917222222222223,6.32,0.85
6440,17 24 01.1,-62 51 51,261.0045833333333,-62.86416666666667,5.7,-0.14
6441,17 20 34.2,-19 19 58,260.1425,-19.33277777777778,6.52,0.58
6442,17 23 06.9,-56 31 31,260.77875,-56.525277777777774,5.8,1.0
6443,17 18 48.5,+28 49 23,259.70208333333335,28.823055555555555,5.65,0.98
6444,17 18 23.3,+38 48 41,259.59708333333333,38.811388888888885,5.94,1.0
6445,17 21 00.2,-21 06 46,260.25083333333333,-21.11277777777778,4.39,0.39
6446,17 20 49.7,-12 50 49,260.20708333333334,-12.846944444444444,4.33,0.03
6447,17 24 18.7,-60 40 25,261.0779166666667,-60.67361111111111,5.77,-0.08
6448,17 16 29.4,+60 40 14,259.1225,60.67055555555555,6.32,1.09
6449,17 20 52.7,-10 41 46,260.21958333333333,-10.696111111111112,6.46,0.33
6450,17 22 39.4,-37 48 18,260.6641666666667,-37.805,6.41,0.64
6451,17 23 16.1,-47 28 06,260.81708333333336,-47.468333333333334,5.25,-0.11
6452,17 20 18.9,+18 03 26,260.07875,18.057222222222222,5.0,1.62
6453,17 22 00.6,-24 59 58,260.5025,-24.999444444444446,3.27,-0.22
6454,17 22 38.0,-35 54 36,260.65833333333336,-35.91,6.47,0.54
6455,17 20 09.8,+25 32 15,260.0408333333333,25.5375,5.38,0.03
6456,17 22 54.9,-37 13 14,260.72875000000005,-37.220555555555556,5.93,1.08
6457,17 20 54.2,+24 29 58,260.2258333333333,24.499444444444446,5.12,-0.03
6458,17 20 39.6,+32 28 04,260.16499999999996,32.467777777777776,5.39,0.62
6459,17 23 21.6,-28 08 35,260.84,-28.143055555555556,5.35,1.55
6460,17 24 13.0,-44 09 45,261.0541666666667,-44.1625,5.12,-0.06
6461,17 25 18.0,-55 31 48,261.325,-55.53,2.85,1.46
6462,17 25 23.6,-56 22 39,261.34833333333336,-56.3775,3.34,-0.13
6463,17 21 33.4,+16 43 51,260.3891666666667,16.730833333333333,6.35,1.61
6464,17 20 21.1,+46 14 27,260.0879166666667,46.240833333333335,5.59,1.57
6465,17 22 51.3,-02 23 18,260.71375,-2.388333333333333,6.29,0.68
6466,17 21 31.2,+28 45 29,260.38,28.758055555555554,6.35,0.7
6467,17 20 33.6,+48 11 18,260.14,48.18833333333333,6.43,0.43
6468,17 26 00.0,-50 38 01,261.5,-50.63361111111111,5.23,1.06
6469,17 21 43.6,+39 58 28,260.4316666666667,39.974444444444444,5.51,0.68
6470,17 25 02.7,-34 41 47,261.26125,-34.69638888888888,6.16,0.02
6471,17 28 07.7,-63 02 11,262.03208333333333,-63.03638888888889,6.24,-0.09
6472,17 24 42.0,-21 26 30,261.17499999999995,-21.441666666666666,5.85,0.93
6473,17 24 37.1,-18 26 45,261.1545833333333,-18.445833333333333,6.21,0.03
6474,17 25 06.2,-24 14 37,261.27583333333337,-24.24361111111111,6.19,1.1
6475,17 26 56.3,-51 56 57,261.7345833333334,-51.94916666666666,6.19,-0.03
6476,17 23 57.6,+08 51 10,260.98999999999995,8.852777777777778,5.77,1.25
6528,17 30 55.4,+31 09 30,262.73083333333335,31.15833333333333,5.61,0.95
6477,17 26 51.5,-45 50 37,261.71458333333334,-45.843611111111116,5.29,-0.07
6478,17 27 12.4,-50 37 49,261.8016666666666,-50.63027777777778,5.92,0.08
6479,17 21 45.4,+53 25 14,260.43916666666667,53.42055555555555,5.67,1.47
6480,17 24 06.6,+22 57 37,261.0275,22.960277777777776,5.74,0.21
6481,17 24 31.5,+16 18 04,261.13124999999997,16.301111111111112,5.71,0.07
6482,17 24 33.8,+15 36 22,261.1408333333333,15.60611111111111,6.35,-0.02
6483,17 27 57.6,-52 17 50,261.98999999999995,-52.29722222222222,5.75,1.17
6484,17 23 40.7,+37 08 48,260.9195833333333,37.14666666666667,5.47,
6485,17 23 41.0,+37 08 45,260.9208333333333,37.145833333333336,4.52,-0.03
6486,17 26 22.2,-24 10 31,261.5925,-24.17527777777778,4.17,0.28
6487,17 28 38.7,-55 10 11,262.16125,-55.16972222222222,5.94,1.11
6488,17 24 02.2,+38 34 58,261.00916666666666,38.58277777777778,6.49,0.73
6489,17 25 57.9,-01 39 06,261.49125000000004,-1.6516666666666666,6.44,0.46
6490,17 26 55.2,-25 56 36,261.73,-25.943333333333335,6.44,-0.06
6491,17 24 27.1,+36 57 07,261.11291666666665,36.95194444444445,6.28,0.88
6492,17 27 21.3,-29 52 01,261.83875,-29.866944444444446,4.29,0.4
6493,17 26 37.9,-05 05 12,261.65791666666667,-5.086666666666666,4.54,0.39
6494,17 27 37.5,-29 43 28,261.90625,-29.724444444444444,6.0,0.0
6495,17 25 54.4,+16 55 03,261.4766666666667,16.9175,5.98,1.62
6496,17 27 02.1,-12 30 45,261.75875,-12.5125,6.21,0.51
6497,17 26 19.0,+07 35 44,261.57916666666665,7.595555555555555,6.06,0.58
6498,17 26 30.9,+04 08 25,261.62875,4.140277777777778,4.34,1.5
6499,17 26 00.9,+26 52 44,261.50375,26.878888888888888,6.41,0.1
6500,17 31 05.9,-60 41 02,262.7745833333333,-60.68388888888889,3.62,-0.1
6501,17 28 56.1,-36 46 42,262.23374999999993,-36.77833333333333,6.02,1.11
6502,17 26 49.1,+20 04 51,261.70458333333335,20.080833333333334,5.54,-0.13
6503,17 29 25.7,-38 31 00,262.3570833333333,-38.516666666666666,6.39,0.09
6504,17 28 02.3,-08 12 30,262.00958333333335,-8.208333333333332,6.37,0.58
6505,17 31 23.0,-56 55 14,262.8458333333333,-56.92055555555555,5.95,-0.08
6506,17 26 46.2,+34 41 45,261.6925,34.69583333333333,5.94,-0.01
6507,17 28 49.7,+00 19 50,262.20708333333334,0.33055555555555555,5.44,0.22
6508,17 30 45.8,-37 17 45,262.69083333333333,-37.295833333333334,2.69,-0.22
6509,17 26 44.2,+48 15 36,261.68416666666667,48.26,5.85,0.12
6510,17 31 50.5,-49 52 34,262.9604166666666,-49.876111111111115,2.95,-0.17
6511,17 25 41.3,+60 02 54,261.4220833333333,60.04833333333333,5.65,0.03
6512,17 29 47.4,-05 55 11,262.4475,-5.919722222222222,6.37,0.93
6513,17 31 49.1,-46 02 11,262.9545833333333,-46.03638888888889,6.03,0.83
6514,17 26 04.9,+58 39 07,261.5204166666667,58.651944444444446,6.51,0.14
6516,17 30 23.8,-01 03 45,262.5991666666667,-1.0625,5.31,0.72
6517,17 31 47.4,-33 42 10,262.9475,-33.70277777777778,6.44,1.19
6518,17 25 00.2,+67 18 23,261.25083333333333,67.30638888888889,6.43,0.76
6519,17 31 25.0,-23 57 46,262.85416666666663,-23.962777777777777,4.81,0.0
6520,17 31 44.4,-26 16 11,262.935,-26.26972222222222,6.05,-0.06
6521,17 30 22.4,+11 55 30,262.59333333333336,11.924999999999999,6.39,0.06
6522,17 32 24.5,-34 16 47,263.1020833333333,-34.27972222222222,6.17,0.35
6523,17 33 07.4,-41 10 25,263.2808333333333,-41.17361111111111,5.84,0.06
6524,17 31 21.3,+02 43 28,262.83875,2.7244444444444444,5.59,0.84
6525,17 35 34.9,-59 50 46,263.8954166666667,-59.846111111111114,6.28,-0.08
6526,17 30 44.3,+26 06 38,262.68458333333336,26.110555555555557,4.41,1.44
6527,17 33 36.5,-37 06 14,263.40208333333334,-37.10388888888889,1.63,-0.22
6529,17 19 37.0,+80 08 11,259.90416666666664,80.1363888888889,5.72,1.5
6530,17 35 20.0,-53 21 10,263.8333333333333,-53.35277777777778,6.1,0.02
6531,17 30 40.3,+38 52 56,262.66791666666666,38.882222222222225,6.43,0.49
6532,17 32 15.0,+11 55 49,263.0625,11.930277777777777,6.42,-0.01
6533,17 31 49.6,+28 24 27,262.95666666666665,28.4075,5.62,0.0
6534,17 33 29.9,-05 44 41,263.37458333333336,-5.744722222222222,5.62,0.18
6535,17 34 42.5,-32 34 54,263.6770833333333,-32.58166666666667,5.7,0.04
6536,17 30 26.0,+52 18 05,262.60833333333335,52.30138888888889,2.79,0.98
6537,17 35 39.6,-46 30 20,263.91499999999996,-46.50555555555555,4.59,-0.03
6538,17 32 01.1,+34 16 15,263.00458333333336,34.270833333333336,6.56,0.65
6539,17 35 43.0,-37 26 24,263.9291666666667,-37.44,6.48,0.01
6540,17 30 43.8,+57 52 35,262.6825,57.87638888888889,6.4,
6541,17 33 22.8,+19 15 24,263.345,19.256666666666668,5.64,0.48
6542,17 33 39.4,+16 19 03,263.4141666666667,16.3175,5.69,1.01
6543,17 33 42.8,+14 50 30,263.42833333333334,14.841666666666667,6.48,1.6
6544,17 34 46.4,-11 14 31,263.6933333333333,-11.241944444444444,5.55,0.02
6545,17 35 18.5,-22 02 38,263.82708333333335,-22.04388888888889,6.57,0.01
6546,17 36 32.8,-38 38 07,264.13666666666666,-38.63527777777778,4.29,1.09
6547,17 37 27.2,-50 03 36,264.36333333333334,-50.059999999999995,5.93,1.1
6548,17 34 36.7,+09 35 12,263.65291666666667,9.586666666666668,5.81,0.02
6549,17 38 05.6,-54 30 01,264.5233333333333,-54.500277777777775,5.25,0.2
6550,17 33 07.3,+41 14 37,263.28041666666667,41.243611111111115,5.74,1.09
6551,17 34 27.2,+16 30 14,263.61333333333334,16.503888888888888,6.4,
6552,18 01 34.1,-85 12 53,270.3920833333333,-85.21472222222222,6.45,0.44
6553,17 37 19.2,-42 59 52,264.33,-42.99777777777778,1.87,0.4
6554,17 32 10.6,+55 11 03,263.0441666666667,55.18416666666666,4.88,0.26
6555,17 32 16.0,+55 10 23,263.0666666666667,55.17305555555555,4.87,0.28
6556,17 34 56.1,+12 33 36,263.73375,12.56,2.08,0.15
6557,17 37 26.8,-38 03 56,264.3616666666667,-38.065555555555555,6.26,1.25
6558,17 38 08.5,-42 52 50,264.53541666666666,-42.88055555555555,6.1,-0.06
6559,17 35 59.6,+20 59 46,263.99833333333333,20.996111111111112,6.1,0.19
6560,17 33 31.7,+57 33 32,263.3820833333333,57.55888888888889,6.17,0.59
6561,17 37 35.2,-15 23 55,264.39666666666665,-15.39861111111111,3.54,0.26
6562,17 37 36.2,-15 34 16,264.40083333333337,-15.571111111111112,5.94,0.37
6563,17 35 42.4,+37 18 06,263.9266666666666,37.30166666666666,6.1,0.98
6564,17 36 07.9,+28 11 05,264.0329166666667,28.184722222222224,6.38,
6565,17 44 19.7,-72 13 15,266.08208333333334,-72.22083333333333,6.49,0.48
6566,17 31 57.9,+68 08 06,262.99125,68.135,5.05,1.08
6567,17 37 50.7,-08 07 08,264.46125,-8.11888888888889,4.62,0.11
6568,17 38 09.5,-10 55 35,264.5395833333333,-10.926388888888889,5.75,1.23
6569,17 40 23.6,-49 24 56,265.09833333333336,-49.41555555555556,4.77,0.4
6570,17 36 36.7,+30 47 07,264.15291666666667,30.78527777777778,6.02,0.16
6571,17 37 31.1,+24 18 36,264.37958333333336,24.310000000000002,5.77,0.11
6572,17 41 16.3,-46 55 19,265.3179166666667,-46.92194444444444,5.79,-0.01
6573,17 34 59.5,+61 52 30,263.7479166666667,61.875,5.23,0.61
6574,17 36 37.6,+48 35 08,264.1566666666667,48.58555555555556,5.37,1.15
6575,17 39 08.5,+02 01 41,264.7854166666666,2.0280555555555555,6.26,1.03
6576,17 42 03.9,-50 30 38,265.51625,-50.510555555555555,6.24,1.76
6577,17 38 57.8,+13 19 45,264.74083333333334,13.329166666666666,6.12,0.56
6578,17 40 11.8,-02 09 09,265.0491666666667,-2.1525,6.19,1.67
6579,17 38 49.7,+32 44 22,264.70708333333334,32.739444444444445,6.37,
6580,17 42 29.3,-39 01 48,265.62208333333336,-39.03,2.41,-0.22
6581,17 41 24.9,-12 52 31,265.35375,-12.875277777777779,4.26,0.08
6582,17 45 44.0,-64 43 26,266.4333333333333,-64.7238888888889,3.62,1.19
6583,17 42 51.0,-36 56 45,265.71250000000003,-36.94583333333333,5.54,1.55
6584,17 39 57.5,+31 12 09,264.9895833333333,31.2025,6.03,1.58
6585,17 44 08.7,-51 50 03,266.03625,-51.83416666666667,5.15,0.7
6586,17 44 55.8,-57 32 43,266.2325,-57.54527777777778,6.01,0.9
6587,17 43 06.9,-33 03 04,265.77874999999995,-33.051111111111105,6.4,1.81
6588,17 39 27.9,+46 00 23,264.86625,46.006388888888885,3.8,-0.18
6589,17 41 11.0,+15 10 41,265.29583333333335,15.178055555555554,6.34,0.03
6590,17 41 32.3,+06 18 46,265.38458333333335,6.312777777777778,5.95,1.26
6591,17 40 41.2,+31 17 15,265.1716666666667,31.2875,6.28,1.05
6592,17 41 05.5,+24 30 48,265.2729166666667,24.513333333333332,6.36,1.2
6593,17 43 17.8,-27 53 03,265.82416666666666,-27.884166666666665,6.36,0.47
6594,17 41 58.7,+15 57 07,265.4945833333333,15.951944444444443,5.52,0.38
6595,17 43 25.8,-21 41 00,265.85749999999996,-21.683333333333334,4.87,0.47
6596,17 36 57.1,+68 45 29,264.2379166666667,68.75805555555556,4.8,0.43
6597,17 44 42.0,-42 43 44,266.175,-42.72888888888889,5.87,0.16
6598,17 36 39.7,+69 34 15,264.16541666666666,69.57083333333333,6.42,0.58
6599,17 40 37.6,+43 28 15,265.1566666666667,43.47083333333334,6.59,
6600,17 43 48.6,-13 30 31,265.9525,-13.508611111111112,6.39,0.37
6601,17 43 47.0,-07 04 46,265.9458333333333,-7.079444444444444,6.3,0.38
6602,17 42 28.4,+24 33 51,265.61833333333334,24.56416666666667,5.52,1.46
6603,17 43 28.4,+04 34 02,265.86833333333334,4.567222222222222,2.77,1.16
6604,17 43 22.0,+14 17 42,265.84166666666664,14.295,6.24,0.42
6605,17 40 36.2,+57 18 37,265.15083333333337,57.31027777777778,6.77,0.92
6606,17 37 08.8,+72 27 21,264.28666666666663,72.45583333333333,5.86,1.01
6607,17 41 21.8,+51 49 05,265.3408333333333,51.81805555555556,5.99,1.05
6608,17 43 21.6,+24 19 40,265.84,24.32777777777778,5.71,0.65
6609,17 44 34.0,+02 34 46,266.14166666666665,2.5794444444444444,6.17,0.07
6610,17 44 35.4,+02 34 44,266.14750000000004,2.578888888888889,6.56,
6611,17 44 17.3,+14 24 37,266.07208333333335,14.410277777777779,6.19,0.21
6612,17 43 05.6,+44 05 04,265.7733333333333,44.08444444444444,6.34,1.54
6613,17 47 07.3,-38 06 42,266.78041666666667,-38.111666666666665,6.43,-0.02
6614,17 48 38.1,-55 24 06,267.15875,-55.401666666666664,6.11,0.28
6615,17 47 35.1,-40 07 37,266.89625,-40.12694444444445,3.03,0.51
6616,17 47 33.6,-27 49 51,266.89000000000004,-27.830833333333334,4.54,0.8
6617,17 47 45.6,-22 28 41,266.94000000000005,-22.478055555555553,6.18,1.49
6618,17 43 59.3,+53 48 06,265.9970833333333,53.80166666666666,5.75,0.01
6619,17 45 40.3,+31 30 17,266.41791666666666,31.504722222222224,6.23,0.0
6620,17 47 36.8,-14 43 33,266.90333333333336,-14.725833333333334,5.94,0.05
6621,17 48 27.8,-26 58 30,267.1158333333334,-26.974999999999998,6.35,0.12
6622,17 50 28.2,-53 36 44,267.6175,-53.61222222222222,5.92,-0.08
6623,17 46 27.5,+27 43 14,266.6145833333333,27.720555555555553,3.42,0.75
6624,17 51 35.5,-60 09 52,267.8979166666667,-60.16444444444444,5.78,1.0
6625,17 45 53.7,+38 52 53,266.47375,38.88138888888889,6.52,1.0
6626,17 45 58.5,+39 19 21,266.49375,39.322500000000005,6.68,1.39
6627,17 47 08.0,+17 41 50,266.78333333333336,17.697222222222223,5.72,0.01
6628,17 49 10.5,-31 42 12,267.29375,-31.703333333333333,4.83,-0.04
6629,17 47 53.6,+02 42 26,266.97333333333336,2.707222222222222,3.75,0.04
6630,17 49 51.5,-37 02 36,267.46458333333334,-37.04333333333333,3.21,1.17
6631,17 50 11.2,-40 05 26,267.5466666666666,-40.09055555555556,4.81,0.26
6632,17 51 11.0,-53 07 50,267.79583333333335,-53.13055555555555,6.09,0.0
6633,17 48 20.2,+03 48 15,267.0841666666667,3.8041666666666667,6.22,0.16
6634,17 53 18.4,-65 29 21,268.3266666666667,-65.48916666666666,6.49,1.08
6635,17 57 41.8,-76 10 39,269.4241666666667,-76.17750000000001,6.07,1.2
6636,17 41 56.3,+72 08 56,265.4845833333334,72.14888888888889,4.58,0.42
6637,17 41 58.0,+72 09 25,265.4916666666667,72.15694444444445,5.79,0.53
6638,17 48 24.8,+20 33 56,267.10333333333335,20.565555555555555,5.69,0.94
6639,17 49 18.9,+01 57 40,267.32875,1.961111111111111,6.47,1.24
6640,17 51 44.5,-45 36 02,267.9354166666667,-45.60055555555556,6.11,0.95
6641,17 47 08.1,+47 36 44,266.78375000000005,47.61222222222222,6.43,0.11
6642,17 48 47.9,+19 15 19,267.19958333333335,19.255277777777778,6.12,0.02
6643,17 51 32.8,-40 46 21,267.88666666666666,-40.7725,5.96,1.59
6644,17 48 49.2,+25 37 22,267.205,25.622777777777777,5.12,1.16
6645,17 51 12.5,-30 33 26,267.80208333333337,-30.557222222222222,6.66,0.04
6646,18 05 26.7,-81 29 11,271.36125,-81.4863888888889,6.35,1.5
6647,17 52 13.6,-34 47 57,268.0566666666667,-34.799166666666665,5.9,-0.1
6648,17 52 19.7,-34 25 00,268.08208333333334,-34.416666666666664,5.84,1.13
6649,17 52 52.7,-41 59 48,268.21958333333333,-41.99666666666667,6.2,0.54
6650,17 50 43.5,+11 56 48,267.68125,11.946666666666667,6.17,1.25
6651,17 52 49.2,-34 06 51,268.205,-34.11416666666667,6.06,1.23
6652,17 52 55.9,-35 01 07,268.23291666666665,-35.01861111111111,6.45,0.02
6653,17 52 57.9,-35 37 27,268.24125000000004,-35.62416666666667,6.03,0.34
6654,17 50 22.9,+29 19 20,267.59541666666667,29.322222222222223,5.5,1.05
6655,17 50 48.4,+22 18 59,267.70166666666665,22.31638888888889,5.98,
6656,17 49 04.3,+50 46 52,267.2679166666667,50.78111111111111,5.02,0.02
6657,17 53 19.6,-34 43 50,268.33166666666665,-34.730555555555554,6.17,-0.03
6658,17 53 23.3,-34 53 43,268.34708333333333,-34.89527777777778,5.6,1.14
6659,17 51 59.5,-01 14 12,267.9979166666667,-1.2366666666666668,6.35,1.12
6660,17 53 45.5,-34 47 09,268.43958333333336,-34.78583333333333,6.38,0.0
6661,17 52 38.8,-06 08 37,268.1616666666667,-6.143611111111111,6.21,1.4
6662,17 53 54.9,-34 45 09,268.47875,-34.7525,5.96,-0.01
6663,17 53 58.1,-34 49 54,268.4920833333333,-34.83166666666667,6.42,0.01
6664,17 50 03.3,+48 23 39,267.51374999999996,48.39416666666666,6.68,-0.11
6665,17 51 58.5,+15 19 33,267.99375000000003,15.325833333333334,6.46,
6666,17 53 03.6,-10 53 59,268.265,-10.899722222222222,6.18,1.11
6667,17 52 35.4,+01 18 18,268.1475,1.305,5.95,1.58
6668,17 54 27.2,-34 27 59,268.6133333333333,-34.46638888888889,5.96,-0.01
6669,17 51 14.0,+40 04 21,267.80833333333334,40.072500000000005,6.46,
6670,17 53 14.2,+06 06 05,268.3091666666666,6.101388888888889,5.77,0.42
6671,17 55 07.9,-36 28 33,268.78291666666667,-36.475833333333334,6.06,0.08
